date,stock_name,predict
2021/11/3,AAPL,150.37748873309698
2021/11/4,AAPL,149.9421222028605
2021/11/5,AAPL,153.62481775488246
2021/11/8,AAPL,150.9672025538956
2021/11/9,AAPL,149.98130647404287
2021/11/10,AAPL,150.98933110984234
2021/11/11,AAPL,152.42351226750037
2021/11/12,AAPL,152.03216242930844
2021/11/15,AAPL,152.3081469620752
2021/11/16,AAPL,151.42060131841487
2021/11/17,AAPL,151.72111756514036
2021/11/18,AAPL,148.90040940976849
2021/11/19,AAPL,148.78551307631966
2021/11/22,AAPL,150.9618555538004
2021/11/23,AAPL,151.0833736500663
2021/11/24,AAPL,152.1324958772734
2021/11/26,AAPL,154.56540135255915
2021/11/29,AAPL,158.85793129153632
2021/11/30,AAPL,161.53252685289118
2021/12/1,AAPL,161.86868752573685
