date,stock_name,predict
2021-12-03,PFE,54.13119012528396
2021-12-06,PFE,51.77966266866298
2021-12-07,PFE,51.67752754686654
2021-12-08,PFE,51.435912600199416
2021-12-09,PFE,52.00684530875978
2021-12-10,PFE,52.711081193101506
2021-12-13,PFE,52.722283566472655
2021-12-14,PFE,52.72046265581409
2021-12-15,PFE,52.72075863913089
2021-12-16,PFE,52.72071052797101
2021-12-17,PFE,52.72071834828916
2021-12-20,PFE,52.72071707712097
2021-12-21,PFE,52.72071728374537
2021-12-22,PFE,52.720717250159225
2021-12-23,PFE,52.720717255618545
2021-12-24,PFE,52.72071725473115
2021-10-29,TSLA,1114.2919711583236
2021-11-01,TSLA,1209.1226092463894
2021-11-02,TSLA,1171.3925231835867
2021-11-03,TSLA,1214.5537855432472
2021-11-04,TSLA,1229.5998021186394
